country_code,report_date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index
ITA,2021-06-17,4249755,127190,4023957,69299685,44934009,30922119,15900327,3332,444,NULL,1,-3,-2,4,1,-2,-2,3,2,3,2,-4,4,3,78.7,71.3,79.23,75
ITA,2021-06-18,4250902,127225,4031605,69515711,45544422,31241418,16206595,3096,416,NULL,1,-3,-2,4,1,-2,-2,3,2,3,2,-4,4,3,78.7,71.3,79.23,75
ITA,2021-06-19,4252095,127253,4035692,69765699,46104288,31538705,16481659,2898,394,NULL,1,-3,-2,4,1,-2,-2,3,2,3,2,-4,5,3,79.95,71.3,80.65,75
ITA,2021-06-20,4252976,127270,4037996,69916221,46542619,31765196,16702393,2833,389,NULL,1,-3,-2,4,1,-2,-2,3,2,3,2,-4,5,3,79.95,71.3,80.65,75
ITA,2021-06-21,4253460,127291,4049316,69997973,47102167,32050069,16990444,2775,385,NULL,1,-3,-2,-4,1,-2,-2,3,2,3,2,-4,5,3,79.17,69.91,79.76,75
ITA,2021-06-22,4254294,127322,4054008,70190855,47674663,32340339,17286631,2651,362,NULL,1,-3,-2,-4,1,-2,-2,3,2,3,2,-4,5,3,79.17,69.91,79.76,75
ITA,2021-06-23,4255434,127334,4059463,70388886,48243911,32621244,17589295,2484,344,NULL,1,-3,-2,-4,1,-2,-2,3,2,3,2,-4,5,3,79.17,69.91,79.76,75
ITA,2021-06-24,4255700,127362,4066029,70577077,48856756,32916843,17921855,2355,328,NULL,1,-3,-2,-4,1,-2,-2,3,2,3,2,-4,5,3,79.17,69.91,79.76,75
ITA,2021-06-25,4256451,127418,4068798,70769618,49475038,33201222,18270543,2205,306,NULL,1,-3,-2,-4,1,-2,-2,3,2,3,2,-4,5,3,79.17,69.91,79.76,75
ITA,2021-06-26,4257289,127458,4072099,70994111,50030637,33469273,18570629,2069,298,NULL,1,-3,-2,-4,1,-2,-2,3,2,3,2,-4,5,3,79.17,69.91,79.76,75
ITA,2021-06-27,4258069,127472,4073435,71131694,50462473,33683147,18799249,2037,294,NULL,1,-3,-2,-4,1,-2,-2,3,2,3,2,-4,5,3,79.17,69.91,79.76,75
ITA,2021-06-28,4258456,127500,4076274,71207555,51022798,33950168,19106299,2012,289,NULL,1,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,76.82,69.91,77.08,75
ITA,2021-06-29,4259133,127542,4078767,71398190,51587084,34197828,19435544,1946,270,NULL,1,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,76.82,69.91,77.08,75
ITA,2021-06-30,4259909,127566,4081902,71583206,52161504,34444882,19777658,1840,247,NULL,1,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,76.82,69.91,77.08,75
ITA,2021-07-01,4260788,127587,4083843,71771680,52731591,34667277,20140825,1761,229,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-02,4261582,127615,4086188,71970918,53288030,34868846,20509256,1682,213,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-03,4262511,127637,4089298,72199045,53815768,35035964,20880324,1598,204,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-04,4263317,127649,4091004,72340685,54230686,35176576,21163520,1561,197,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-05,4263797,127680,4092586,72415334,54772201,35346777,21548027,1528,191,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-06,4264704,127704,4094421,72607758,55311359,35512072,21933457,1458,187,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-07,4265714,127718,4096156,72785735,55860612,35659998,22345528,1414,180,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-08,4267105,127731,4097905,72960587,56447238,35776418,22825138,1377,180,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-09,4268491,127756,4099339,73157509,57046872,35886766,23323613,1336,169,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-10,4269885,127768,4101102,73365928,57616676,35988913,23798787,1308,161,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-11,4271276,127775,4102420,73509260,58028288,36048283,24156478,1295,161,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-12,4272163,127788,4103949,73582831,58596132,36139453,24642369,1307,158,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-13,4273693,127808,4105236,73775374,59168479,36228679,25134505,1285,157,NULL,1,2,1,2,1,0,0,3,2,3,2,2,5,3,64.06,47.22,62.5,75
ITA,2021-07-14,4275846,127831,4106315,73985973,59736571,36327023,25614975,1259,151,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-15,4278319,127840,4109579,74176895,60351555,36430016,26138446,1242,153,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-16,4281214,127851,4110649,74382497,60948442,36527395,26648219,1249,161,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-17,4284332,127864,4112977,74627294,61486958,36609489,27112573,1273,162,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-18,4287458,127867,4113478,74792563,61932270,36696437,27477257,1292,156,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-19,4289528,127874,4114129,74881652,62507384,36819174,27940323,1350,162,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-20,4293083,127884,4115889,75100357,63075434,36940374,28398402,1359,165,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,-3,5,3,80.73,75.46,81.55,75
ITA,2021-07-21,4297337,127905,4118124,75335454,63660467,37076246,28861207,1354,158,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,-3,5,3,80.73,75.46,81.55,75
ITA,2021-07-22,4302393,127920,4119607,75555232,64268153,37222762,29336603,1392,158,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,-3,5,3,80.73,75.46,81.55,75
ITA,2021-07-23,4307535,127937,4120846,75792867,64856500,37384753,29777898,1459,155,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-24,4312673,127942,4122208,76051796,65352099,37505487,30164076,1512,172,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-25,4317415,127949,4123209,76228449,65715924,37588914,30451656,1570,178,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-26,4320530,127971,4124323,76316696,66281620,37736867,30882530,1694,182,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-27,4325046,127995,4126741,76558586,66855619,37884644,31322649,1800,189,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-28,4330739,128010,4128568,76807058,67395498,38049399,31713655,1868,183,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-29,4336906,128029,4130393,77031848,67935923,38233312,32085730,1924,194,NULL,-3,-3,-2,-4,1,-2,-2,3,2,3,2,2,5,3,79.95,75.46,80.65,75
ITA,2021-07-30,4343519,128047,4132510,77279334,68452463,38424951,32427243,2013,201,NULL,1,2,1,1,1,-2,-2,3,2,3,2,2,5,3,70.31,58.33,69.64,75
ITA,2021-07-31,4350028,128063,4134680,77544194,68885391,38583263,32714265,2065,214,NULL,1,2,1,1,1,-2,-2,3,2,3,2,2,5,3,70.31,58.33,69.64,75
ITA,2021-08-01,4355348,128065,4135930,77711955,69181983,38697107,32905279,2184,230,NULL,1,2,1,1,1,-2,-2,3,2,3,2,2,5,3,70.31,58.33,69.64,75
ITA,2021-08-02,4358533,128088,4137428,77795178,69660084,38854099,33239006,2319,249,NULL,1,2,1,1,1,-2,-2,3,2,3,2,2,5,3,70.31,58.33,69.64,75
ITA,2021-08-03,4363374,128115,4141043,78004897,70129353,39012406,33562190,2454,258,NULL,1,2,1,1,1,-2,-2,3,2,3,2,2,5,3,70.31,58.33,69.64,75
ITA,2021-08-04,4369964,128136,4144608,78220645,70607858,39193096,33873158,2569,260,NULL,1,2,1,1,1,-2,-2,3,2,3,2,2,5,3,70.31,58.33,69.64,75
ITA,2021-08-05,4377188,128163,4147979,78432872,71070332,39375947,34165662,2677,268,NULL,1,2,1,1,1,-2,-2,3,2,3,2,2,5,3,70.31,58.33,69.64,75
ITA,2021-08-06,4383787,128187,4150915,78677529,71510699,39570848,34425667,2726,277,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-07,4390684,128209,4153940,78971392,71856335,39728399,34624717,2821,288,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-08,4396417,128220,4155931,79174903,72116139,39841755,34777822,2930,299,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-09,4400617,128242,4157520,79277767,72523942,40029394,35011894,3109,323,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-10,4406241,128273,4161645,79519533,72902034,40216350,35217138,3202,322,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-11,4413162,128304,4166095,79749572,73261324,40396008,35410895,3285,337,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-12,4420429,128334,4170810,79966541,73600623,40581915,35578889,3327,352,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-13,4427827,128379,4175198,80192027,73897817,40742284,35727490,3402,369,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-14,4435008,128413,4180129,80446033,74026677,40809478,35793579,3473,372,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-15,4440669,128432,4183709,80606903,74079636,40837967,35819915,3546,384,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-16,4444338,128456,4187186,80680924,74314900,40968316,35934598,3738,404,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-17,4449606,128510,4191980,80918997,74566463,41101812,36063839,3895,423,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-18,4456765,128579,4199404,81145420,74826559,41245474,36192584,4001,442,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-19,4464005,128634,4204869,81351951,75069285,41374584,36317381,4087,460,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-20,4471225,128683,4211080,81572607,75301145,41492851,36441175,4147,455,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-21,4478691,128728,4216542,81827825,75457723,41573041,36524296,4199,466,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-22,4484613,128751,4220924,82003364,75571126,41622881,36592463,4239,472,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-23,4488779,128795,4224429,82104705,75882253,41772897,36769333,4413,485,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-24,4494857,128855,4230677,82370951,76163550,41911479,36926237,4540,504,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-25,4502396,128914,4237758,82615371,76459103,42043875,37103406,4522,499,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-26,4509611,128957,4243597,82836243,76741526,42167215,37275751,4562,503,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-27,4517434,129002,4250314,83101723,77032690,42284815,37461589,4625,511,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-28,4524292,129056,4255808,83395187,77260330,42381465,37601858,4622,511,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-29,4530246,129093,4260106,83618273,77421607,42449825,37700854,4658,525,NULL,1,2,2,1,1,-2,-2,3,2,3,2,2,5,3,73.44,63.89,73.21,75
ITA,2021-08-30,4534499,129146,4263960,83728076,77772521,42607619,37910480,4812,548,NULL,1,2,2,-2,1,-2,-2,3,2,3,2,-3,5,3,75,65.28,75,75
ITA,2021-08-31,4539991,129221,4272845,84035719,78097061,42752329,38105113,4796,544,NULL,1,2,2,-2,1,-2,-2,3,2,3,2,-3,5,3,75,65.28,75,75
ITA,2021-09-01,4546487,129290,4280619,84339436,78411576,42888170,38297328,4771,540,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-02,4553241,129352,4286991,84632503,78710612,43010230,38487265,4760,555,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-03,4559970,129410,4293535,84928897,79007184,43127598,38678596,4720,556,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-04,4566126,129466,4299621,85260247,79228315,43227651,38810070,4773,569,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-05,4571440,129515,4305223,85520003,79371730,43288985,38897937,4788,572,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-06,4574787,129567,4309200,85654396,79662117,43397317,39091583,4872,570,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-07,4579502,129638,4316077,85973261,79945407,43495154,39287634,4870,563,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-08,4585423,129707,4324135,86275241,80217405,43589830,39475536,4799,564,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-09,4590941,129766,4331257,86566709,80496160,43677353,39676999,4788,558,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-10,4596558,129828,4338241,86852737,80770343,43763556,39875099,4712,548,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-11,4601749,129885,4344238,87186478,80975761,43836077,40016420,4664,547,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-12,4606413,129919,4349160,87453836,81108195,43884173,40106020,4672,559,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-13,4609205,129955,4353346,87573881,81365103,43957654,40297179,4763,563,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-14,4613214,130027,4360847,87892474,81604986,44028214,40474436,4719,554,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-15,4618040,130100,4369453,88210140,81829087,44096888,40637548,4668,540,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-16,4623155,130167,4376646,88516407,82045650,44159824,40797639,4549,531,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-17,4627699,130233,4383195,88800986,82264562,44235473,40947815,4514,525,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-18,4632275,130284,4388951,89156919,82471886,44322607,41075792,4477,519,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-19,4636111,130310,4392265,89420490,82602933,44377128,41156923,4459,530,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-20,4638516,130354,4395648,89542931,82870007,44463045,41337001,4505,523,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-21,4641890,130421,4401956,89873206,83126525,44552086,41503641,4453,516,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-22,4645853,130488,4408806,90166078,83378804,44643870,41662725,4309,513,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-23,4649906,130551,4414272,90477853,83609181,44735197,41800808,4155,505,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-24,4653696,130603,4419537,90765140,83844793,44829880,41941345,4042,489,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-25,4657215,130653,4423988,91122631,84050076,44917840,42060901,3978,481,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-26,4660314,130697,4427373,91398852,84177672,44974095,42132862,3918,483,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-27,4662087,130742,4430265,91522929,84400022,45058462,42268506,3975,488,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-28,4665049,130807,4435370,91861354,84602612,45139679,42386002,3877,459,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
ITA,2021-09-29,4668261,130870,4441412,92156806,84800231,45220198,42498341,3767,450,NULL,2,2,2,-2,2,-2,-2,3,2,3,2,-3,5,3,80.21,74.54,80.95,75
